item version times error correct correct_dist
43 14 0 1.01352995957399 0 1
44 14 0 0.775465303573992 0 0
45 14 0 0.0000000101055072298036 1 1
46 14 0 1.99980490238874 0 0
47 14 0 0.000000378688744333685 1 1
48 14 0 1.97910346808351 0 1
49 14 0 1.97910207208351 0 0
50 14 0 1.97910336846351 0 0
51 14 0 0.0000000127550970305932 1 1
52 14 0 0.000057329897847268 1 1
1 15 0 0.0000000146333767663101 1 1
2 15 0 0.0000000153464285207207 1 1
3 15 0 1.99987656470643 0 0
4 15 0 0.0000000360663998079037 1 1
5 15 0 0.000000288286421236102 1 1
6 15 0 0.0119852293321869 1 1
7 15 0 0.000000345748362035927 1 1
8 15 0 0.95072124776325 0 1
9 15 0 2.32020946539456 0 1
10 15 0 0.991961238070956 0 1
11 15 0 2.98523898607096 0 0
12 15 0 0.0000000281261141581875 1 1
13 15 0 0.000455821907635779 1 1
14 15 0 0.0000000197319802179656 1 1
15 15 0 0.217574675340159 1 1
16 15 0 2.21746723358016 0 0
17 15 0 0.0000000267527139607622 1 1
18 15 0 0.0000000233149832851689 1 1
19 15 0 0.956680991987952 0 1
20 15 0 0.137428068183337 1 1
21 15 0 0.00000028897415829361 1 1
22 15 0 0.908223879535769 0 1
23 15 0 0.000803050645258931 1 1
24 15 0 0.0146347166209405 1 1
25 15 0 0.00000000854030517569256 1 1
26 15 0 0.0000000101956495246743 1 1
27 15 0 0.999966777835218 0 0
28 15 0 0.00000304543521809102 1 1
29 15 0 0.00000781698221850817 1 1
30 15 0 0.0000000154054496923291 1 1
31 15 0 0.000000144893059510719 1 1
32 15 0 1.99987378703306 0 0
33 15 0 0.0000000134586806727164 1 1
34 15 0 0.0000487120513140562 1 1
35 15 0 0.000201346974835301 1 1
36 15 0 0.0000000145191356095068 1 1
37 15 0 1.99985497468297 0 1
38 15 0 0.0000000125706889865911 1 1
39 15 0 0.000395597434697696 1 1
40 15 0 0.000899592019221571 1 1
41 15 0 0.000000102412394000238 1 1
42 15 0 0.0000437807015553955 1 1
43 15 0 0.118428369579985 1 1
44 15 0 2.11735119557998 0 0
45 15 0 0.0000000477031418624043 1 1
46 15 0 0.444218579052168 0 1
47 15 0 0.951178579052169 0 0
48 15 0 1.99049433178837 0 1
49 15 0 1.99969881378837 0 0
50 15 0 1.99999276490837 0 0
51 15 0 0.0847223620595953 1 1
52 15 0 0.0198509204706109 1 1
1 16 0 0.000157760050425259 1 1
2 16 0 0.0000181081053443526 1 1
3 16 0 1.99445265898534 0 0
4 16 0 0.00000779259982463655 1 1
5 16 0 0.92898651614103 0 1
6 16 0 0.0000000163371905154192 1 1
7 16 0 0.000000766921801919484 1 1
8 16 0 1.00897532197845 0 1
9 16 0 0.736073476864186 0 1
10 16 0 0.407397697106397 0 1
11 16 0 2.4038400175264 0 0
12 16 0 0.0000325095436289013 1 1
13 16 0 0.00242281414778012 1 1
14 16 0 0.0000000250489304810363 1 1
15 16 0 0.00000248743993337346 1 1
16 16 0 1.99989098333993 0 0
17 16 0 0.000042950685734258 1 1
18 16 0 0.000055473774220889 1 1
19 16 0 0.973780576554889 0 1
20 16 0 0.000000372830016835685 1 1
21 16 0 0.000163833086298374 1 1
22 16 0 0.973073782033419 0 1
23 16 0 0.000306429557466968 1 1
24 16 0 0.00794078007020832 1 1
25 16 0 0.0000000121872921354118 1 1
26 16 0 0.0328124327270534 1 1
27 16 0 0.842958077501123 0 0
28 16 0 0.231516077501123 1 1
29 16 0 0.000558632632382889 1 1
30 16 0 0.00964285513917797 1 1
31 16 0 0.00010584704601584 1 1
32 16 0 1.99993506416602 0 0
33 16 0 0.000000100230176452666 1 1
34 16 0 0.00000136341933960655 1 1
35 16 0 0.0000180362791764511 1 1
36 16 0 0.0000000251570665424343 1 1
37 16 0 0.0000010814826836846 1 1
38 16 0 0.802839305488132 0 0
39 16 0 0.0000000261480313638012 1 1
40 16 0 0.0000000135912132021616 1 1
41 16 0 0.00000195153414797796 1 1
42 16 0 0.0493626738201047 1 1
43 16 0 0.0000000288800230300295 1 1
44 16 0 1.99965342288002 0 0
45 16 0 0.000685317996047262 1 1
46 16 0 0.000000101102074929693 1 1
47 16 0 1.99918696310207 0 0
48 16 0 1.67651653471583 0 0
49 16 0 0.429888437515832 0 1
50 16 0 1.67654662439583 0 0
51 16 0 0.0000000218547883573476 1 1
52 16 0 1.92167947067691 0 1
1 17 0 0.00000000499097356142643 1 1
2 17 0 0.591208755935017 0 1
3 17 0 2.59111531561502 0 0
4 17 0 0.000000156770062404899 1 1
5 17 0 0.000000155289320940578 1 1
6 17 0 0.00000106100793698993 1 1
7 17 0 0.0001046684692569 1 1
8 17 0 1.53445181417988 0 1
9 17 0 0.00583192626430456 1 1
10 17 0 0.000000100746633094225 1 1
11 17 0 1.99981229554663 0 0
12 17 0 0.00000000943477543496301 1 1
13 17 0 0.000000165821306237164 1 1
14 17 0 0.595039464388762 0 1
15 17 0 0.899441243042719 0 1
16 17 0 2.89935180266272 0 0
17 17 0 0.98325906659387 0 1
18 17 0 0.0000908380764370925 1 1
19 17 0 0.00000000770601316095555 1 1
20 17 0 0.00324010975516998 1 1
21 17 0 0.000961095044723007 1 1
22 17 0 0.0000103929953647745 1 1
23 17 0 0.0000120462381799779 1 1
24 17 0 0.00000281736643241548 1 1
25 17 0 0.0000023515829802006 1 1
26 17 0 0.0000000318363831773446 1 1
27 17 0 1.96092799418526 0 0
28 17 0 0.960945900465264 0 1
29 17 0 0.0000828413935730581 1 1
30 17 0 0.00000000618767300215359 1 1
31 17 0 0.0000000279075391411736 1 1
32 17 0 1.99991658760754 0 0
33 17 0 0.0000000148409360667133 1 1
34 17 0 0.000000102713637190676 1 1
35 17 0 0.000000348364022072338 1 1
36 17 0 0.0000000124439616289551 1 1
37 17 0 0.00206843110962812 1 1
38 17 0 0.393595858443058 0 0
39 17 0 0.00000000691124680752011 1 1
40 17 0 0.00000000733792013542833 1 1
41 17 0 0.0000651191204301143 1 1
42 17 0 0.926334366048188 0 0
43 17 0 1.71239470209886 0 0
44 17 0 0.0365462492988552 1 1
45 17 0 0.999994439558021 0 1
46 17 0 0.998737808988193 0 1
47 17 0 0.999994718628193 0 0
48 17 0 1.6017142860062 0 0
49 17 0 0.0503378620061999 1 1
50 17 0 1.6019424204462 0 0
51 17 0 0.000349918413486663 1 1
52 17 0 0.00000000712468981341222 1 1
1 18 0 0.999868358591263 0 1
2 18 0 0.0000000316002505030333 1 1
3 18 0 1.99991059062025 0 0
4 18 0 0.00000000905841608437516 1 1
5 18 0 0.0000000416690588778319 1 1
6 18 0 0.0000000154732996981797 1 1
7 18 0 0.0000000120307007462837 1 1
8 18 0 0.0000000815891865454358 1 1
9 18 0 0.0576278486253187 1 1
10 18 0 0.00568739414712065 1 1
11 18 0 1.85488745266712 0 0
12 18 0 0.00000000991267158595286 1 1
13 18 0 0.0000000265158109035124 1 1
14 18 0 0.000000275062185937306 1 1
15 18 0 0.0000000146423575638773 1 1
16 18 0 1.99981187004236 0 0
17 18 0 0.999994325068293 0 1
18 18 0 0.000000250070150556399 1 1
19 18 0 0.0000895328624491879 1 1
20 18 0 0.510874718276985 0 0
21 18 0 0.000000289980638990225 1 1
22 18 0 0.945318543555931 0 1
23 18 0 0.00000000965242328938788 1 1
24 18 0 0.000000166228927982545 1 1
25 18 0 0.00000000596839347024424 1 1
26 18 0 0.000000260198077656497 1 1
27 18 0 0.917093344150511 0 0
28 18 0 0.00179354415051089 1 1
29 18 0 0.0000021600857775247 1 1
30 18 0 0.0000000117799870275383 1 1
31 18 0 0.0000000407448984346156 1 1
32 18 0 1.9995268887449 0 0
33 18 0 0.00000282393532035593 1 1
34 18 0 0.0000000153315026301937 1 1
35 18 0 0.0000000154285918713545 1 1
36 18 0 0.00000000922826709642516 1 1
37 18 0 0.00000000771578833015448 1 1
38 18 0 0.0000000241962958238515 1 1
39 18 0 0.00000000839831228150057 1 1
40 18 0 1.62952721097388 0 1
41 18 0 0.0000000287372856908054 1 1
42 18 0 0.00000123278334186985 1 1
43 18 0 0.000454832713356308 1 1
44 18 0 1.94107563271336 0 0
45 18 0 0.0000000501047776489293 1 1
46 18 0 1.96495638431156 0 0
47 18 0 0.000302838311559116 1 1
48 18 0 0.140810543829161 1 1
49 18 0 1.38998389382916 0 0
50 18 0 1.39025506082916 0 0
51 18 0 0.00000000993718931018117 1 1
52 18 0 0.000000325311223418865 1 1
1 19 0 0.00000000700776469898982 1 1
2 19 0 0.00000443917985824841 1 1
3 19 0 1.99578213911986 0 0
4 19 0 0.000000774751135546732 1 1
5 19 0 0.00000000993144150605138 1 1
6 19 0 0.0000000111786664498092 1 1
7 19 0 0.00000150052438185766 1 1
8 19 0 0.993648097186677 0 1
9 19 0 0.000000385244545955354 1 1
10 19 0 0.000974328751349614 1 1
11 19 0 2.00082488709135 0 0
12 19 0 0.0000000723973371392398 1 1
13 19 0 0.000000033895968915985 1 1
14 19 0 0.0000160133457958824 1 1
15 19 0 0.00000000745395105509692 1 1
16 19 0 1.99989055987395 0 0
17 19 0 0.000000500198407375296 1 1
18 19 0 0.000934947522231445 1 1
19 19 0 0.0000000192171467470822 1 1
20 19 0 0.0100314548895986 1 1
21 19 0 0.0000000128592398953373 1 1
22 19 0 0.00000000880896884107814 1 1
23 19 0 0.000168097346678442 1 1
24 19 0 0.993184837995569 0 0
25 19 0 0.00000000746125810401838 1 1
26 19 0 0.00000612592295480954 1 1
27 19 0 0.999945355831176 0 0
28 19 0 0.000000545231176350603 1 1
29 19 0 0.0000000410075750967472 1 1
30 19 0 0.0000000132223419256857 1 1
31 19 0 0.0000000206525152017452 1 1
32 19 0 1.99989630399252 0 0
33 19 0 0.999939924086801 0 1
34 19 0 0.00000000928267969717619 1 1
35 19 0 0.0000000106097332647901 1 1
36 19 0 0.0000000128346941476577 1 1
37 19 0 0.0000000300301543647056 1 1
38 19 0 0.998382087531644 0 1
39 19 0 0.0000000107277078642882 1 1
40 19 0 0.00000001076813995707 1 1
41 19 0 0.000000171297092292495 1 1
42 19 0 0.892688634504828 0 1
43 19 0 3.99803808893727 0 0
44 19 0 3.99811858469727 0 0
45 19 0 0.00641536860721295 1 1
46 19 0 1.9980469467563 0 1
47 19 0 1.9995316506163 0 0
48 19 0 1.99123673267984 0 0
49 19 0 0.0000143906798425154 1 1
50 19 0 1.99257872079984 0 0
51 19 0 0.999465326392989 0 0
52 19 0 0.969652416166797 0 1
1 20 0 0.00000203173872187231 1 1
2 20 0 0.000000499703720232236 1 1
3 20 0 1.99870695614372 0 0
4 20 0 0.00000164124041509777 1 1
5 20 0 0.982582274508553 0 1
6 20 0 0.0000410456654713696 1 1
7 20 0 0.000221301730784878 1 1
8 20 0 0.998684694258274 0 1
9 20 0 0.0000019304678330092 1 1
10 20 0 0.0214301355215572 1 1
11 20 0 2.02126068178156 0 0
12 20 0 0.0000000855120739419969 1 1
13 20 0 0.0000000121261045430381 1 1
14 20 0 0.59710084860287 0 1
15 20 0 0.0000000122207108277657 1 1
16 20 0 1.99987808640071 0 0
17 20 0 0.0000114656088346741 1 1
18 20 0 0.00248176470803128 1 1
19 20 0 0.933380976291895 0 1
20 20 0 0.000505753811217396 1 1
21 20 0 0.0000000364393945982579 1 1
22 20 0 2.36073974758454 0 0
23 20 0 0.0000000156119455112976 1 1
24 20 0 0.00364776954805185 1 1
25 20 0 0.00000015267056323993 1 1
26 20 0 0.0565827376690572 1 1
27 20 0 0.00715757391913851 1 1
28 20 0 0.837953573919139 0 0
29 20 0 0.00068343549884358 1 1
30 20 0 0.0000000210509362359496 1 1
31 20 0 0.0000000586671051635096 1 1
32 20 0 1.99982511788711 0 0
33 20 0 0.000588765630551049 1 1
34 20 0 0.00000006143967506978 1 1
35 20 0 0.00000744141993971142 1 1
36 20 0 0.0000000158573424220616 1 1
37 20 0 0.00000000975011363988482 1 1
38 20 0 0.00000924650233319329 1 1
39 20 0 0.0000000688083835595845 1 1
40 20 0 0.0000000414105643881546 1 1
41 20 0 0.0370809147930454 1 1
42 20 0 0.202410020811495 1 1
43 20 0 2.97445358032839 0 0
44 20 0 0.976963660328387 0 1
45 20 0 0.000000108750667341416 1 1
46 20 0 0.842423053098368 0 1
47 20 0 1.00201161309837 0 0
48 20 0 1.98708061908669 0 0
49 20 0 0.000178099086691065 1 1
50 20 0 1.98708062630669 0 0
51 20 0 0.0000000912909993292869 1 1
52 20 0 0.0000033342069190286 1 1
1 1 1 0.000000115451801761627 1 1
2 1 1 0.000000155122544369234 1 1
3 1 1 1.99923385132254 0 0
4 1 1 0.0000000189820232770511 1 1
5 1 1 0.0000906825207098686 1 1
6 1 1 0.0000000184126223673619 1 1
7 1 1 0.0000000472847206855451 1 1
8 1 1 0.0000000360093561322371 1 1
9 1 1 0.013442168440552 1 1
10 1 1 0.0000000921515202031846 1 1
11 1 1 1.99990465065152 0 0
12 1 1 0.000000412363686771635 1 1
13 1 1 0.0000000337874082409383 1 1
14 1 1 0.000000060780187954783 1 1
15 1 1 0.0000000104187157972346 1 1
16 1 1 1.99990963915872 0 0
17 1 1 0.000118295331354694 1 1
18 1 1 0.0000000149245108419193 1 1
19 1 1 0.999994573364781 0 1
20 1 1 0.324010291362285 0 1
21 1 1 0.0000000251256990810887 1 1
22 1 1 0.310053721887217 0 1
23 1 1 0.0000000126783037115351 1 1
24 1 1 0.000000119612576997853 1 1
25 1 1 0.00000000842959895573576 1 1
26 1 1 0.0000172244818324927 1 1
27 1 1 0.282062950234568 0 1
28 1 1 1.25053695023457 0 0
29 1 1 0.469167668087105 0 1
30 1 1 0.0000000164838395407204 1 1
31 1 1 0.000000193696906012001 1 1
32 1 1 1.99987671661691 0 0
33 1 1 1.31211860226398 0 0
34 1 1 0.00000240639080537731 1 1
35 1 1 0.000000324841318948611 1 1
36 1 1 0.0000452778025590676 1 1
37 1 1 0.791882281705374 0 1
38 1 1 0.000000066223459938454 1 1
39 1 1 0.0000000339627736397602 1 1
40 1 1 0.0000000371194696667312 1 1
41 1 1 0.0000277683571744901 1 1
42 1 1 0.991454341684727 0 1
43 1 1 0.0000000491184711152998 1 1
44 1 1 1.99941870111847 0 0
45 1 1 0.0000406918540911947 1 1
46 1 1 0.000000774451418098172 1 1
47 1 1 1.99814494385142 0 0
48 1 1 1.97532312159299 0 0
49 1 1 0.000154656112985956 1 1
50 1 1 1.97530212111299 0 0
51 1 1 0.00000000910212369747019 1 1
52 1 1 0.0000238605803331528 1 1
1 2 1 0.0000000166584854566239 1 1
2 2 1 0.047760438700978 1 1
3 2 1 2.04614296406098 0 0
4 2 1 0.852872778185261 0 1
5 2 1 0.0000000839567848588628 1 1
6 2 1 0.00000177143985708213 1 1
7 2 1 0.00000004655687028863 1 1
8 2 1 0.982075695722399 0 1
9 2 1 0.000788239957841957 1 1
10 2 1 0.0000137333744485775 1 1
11 2 1 1.99934012937445 0 0
12 2 1 0.00000905960964001749 1 1
13 2 1 0.0000000574731286709854 1 1
14 2 1 0.0000000223264529169324 1 1
15 2 1 0.000000039021479844746 1 1
16 2 1 1.99988242972148 0 0
17 2 1 0.000000155767127354456 1 1
18 2 1 0.000721032212166192 1 1
19 2 1 0.000338944023097814 1 1
20 2 1 0.940121039802748 0 1
21 2 1 0.0000000511426118986913 1 1
22 2 1 0.00000350204471043059 1 1
23 2 1 0.0000000270221781929513 1 1
24 2 1 0.0000000175439971673351 1 1
25 2 1 0.000000010161702192845 1 1
26 2 1 0.000000628858021182213 1 1
27 2 1 1.95863202618145 0 0
28 2 1 0.964562606181452 0 1
29 2 1 0.0000000667173463115644 1 1
30 2 1 0.998983200094185 0 1
31 2 1 0.000000314808828652998 1 1
32 2 1 1.99988077246883 0 0
33 2 1 0.0280934954571876 1 1
34 2 1 0.000000217992511148821 1 1
35 2 1 0.000000633500416298565 1 1
36 2 1 0.000176621331630227 1 1
37 2 1 0.440403099002474 0 0
38 2 1 0.0000549498897392821 1 1
39 2 1 0.0000000150447280325918 1 1
40 2 1 0.0000000225004011606023 1 1
41 2 1 0.000000149323561804726 1 1
42 2 1 0.100113464081607 1 1
43 2 1 0.000000236440220194697 1 1
44 2 1 1.99987066990022 0 0
45 2 1 0.0000238120409877631 1 1
46 2 1 0.0000000095403266040739 1 1
47 2 1 1.99986601326033 0 0
48 2 1 2.0544386663255 0 0
49 2 1 0.0678059870655048 1 1
50 2 1 2.0457520670655 0 0
51 2 1 0.000000837106957894306 1 1
52 2 1 0.00000339989308915994 1 1
1 3 1 0.0000000122114743335427 1 1
2 3 1 0.132107039938393 1 1
3 3 1 2.13106559929839 0 0
4 3 1 0.0000000221020724446667 1 1
5 3 1 0.000195285233575696 1 1
6 3 1 0.0000000165306702864277 1 1
7 3 1 0.0000000567965553901082 1 1
8 3 1 0.0000304436318229862 1 1
9 3 1 0.0000000680600086130215 1 1
10 3 1 0.00000113414944098077 1 1
11 3 1 1.99994766364944 0 0
12 3 1 0.996703433062534 0 1
13 3 1 0.000000192142473267608 1 1
14 3 1 0.000000189883292909366 1 1
15 3 1 0.000000971314685346574 1 1
16 3 1 1.99942229931469 0 0
17 3 1 0.00201295420827935 1 1
18 3 1 1.23035777771831 0 1
19 3 1 0.000101795062679474 1 1
20 3 1 0.0078148665577172 1 1
21 3 1 0.00000159898875907183 1 1
22 3 1 0.999403854367779 0 1
23 3 1 0.0000000284978672610586 1 1
24 3 1 0.00100204070150434 1 1
25 3 1 0.0000000176144376651245 1 1
26 3 1 0.980329306937293 0 1
27 3 1 0.999878203511735 0 0
28 3 1 0.000000638711734699578 1 1
29 3 1 1.91520514147846 0 1
30 3 1 0.0205501888549078 1 1
31 3 1 0.0000000757748624728096 1 1
32 3 1 1.99984662011486 0 0
33 3 1 0.0000000655535378069686 1 1
34 3 1 0.000230398840475403 1 1
35 3 1 0.00000000848150395036561 1 1
36 3 1 0.000000013127647690348 1 1
37 3 1 0.0000281841764591402 1 1
38 3 1 0.0000000816834387815336 1 1
39 3 1 0.0000000191857351165522 1 1
40 3 1 0.0000000234265752316119 1 1
41 3 1 0.000000262879347243872 1 1
42 3 1 0.0387833138240789 1 1
43 3 1 1.36719284230662 0 0
44 3 1 0.156758262306619 1 1
45 3 1 0.00000611991943435923 1 1
46 3 1 1.8358033270312 0 0
47 3 1 0.00505332703120233 1 1
48 3 1 1.99814580196763 0 0
49 3 1 0.0000872798676300834 1 1
50 3 1 1.97956803986763 0 0
51 3 1 0.0000000149906857415961 1 1
52 3 1 0.996227971494994 0 1
1 4 1 0.00000208997873933295 1 1
2 4 1 0.00000171387806656974 1 1
3 4 1 1.99871198717807 0 0
4 4 1 0.40485249930309 0 1
5 4 1 0.00000997717148365656 1 1
6 4 1 1.84046486088694 0 1
7 4 1 0.00139759125790831 1 1
8 4 1 0.0000280477609231716 1 1
9 4 1 0.999003391878967 0 1
10 4 1 1.05200222145092 0 1
11 4 1 3.05195277997092 0 0
12 4 1 0.00883074211189491 1 1
13 4 1 0.00174322704841735 1 1
14 4 1 0.0121374091581572 1 1
15 4 1 0.0000000553112597769753 1 1
16 4 1 1.99988461509126 0 0
17 4 1 0.0000767438668894015 1 1
18 4 1 0.000685737413208189 1 1
19 4 1 1.04730225527712 0 1
20 4 1 1.60781575003327 0 0
21 4 1 0.749250883495712 0 0
22 4 1 0.573861612439478 0 1
23 4 1 0.0000543149059618289 1 1
24 4 1 0.437175505980241 0 1
25 4 1 0.0000339851899680608 1 1
26 4 1 0.000686923035967062 1 1
27 4 1 0.999643345823307 0 1
28 4 1 1.99807334582331 0 0
29 4 1 0.0000121478698883103 1 1
30 4 1 0.000010736325297123 1 1
31 4 1 0.0000000640458074795315 1 1
32 4 1 1.99996528614581 0 0
33 4 1 0.00202638227971415 1 1
34 4 1 0.00655622368292359 1 1
35 4 1 0.0000312234569432375 1 1
36 4 1 0.0000123165076402765 1 1
37 4 1 0.00000259563271959296 1 1
38 4 1 0.0000137864934571972 1 1
39 4 1 0.000000808376265789857 1 1
40 4 1 0.000000352319467865533 1 1
41 4 1 0.000228097219703944 1 1
42 4 1 0.996564674761002 0 1
43 4 1 1.08867214753875 0 1
44 4 1 0.528386227538752 0 0
45 4 1 0.000954772909483139 1 1
46 4 1 0.0107154140239696 1 1
47 4 1 2.01058033580397 0 0
48 4 1 1.00423428290999 0 1
49 4 1 0.889339523129992 0 0
50 4 1 0.999341523129992 0 0
51 4 1 0.972613877739011 0 1
52 4 1 0.000000447905769498212 1 1
1 5 1 0.00139774350801343 1 1
2 5 1 0.0000268015678307595 1 1
3 5 1 1.99583214156783 0 0
4 5 1 0.000000243168632299338 1 1
5 5 1 0.911713489365567 0 1
6 5 1 0.00785575647853183 1 1
7 5 1 0.000743067576531159 1 1
8 5 1 1.90074906072328 0 1
9 5 1 0.0000158549825529545 1 1
10 5 1 0.534919749886344 0 1
11 5 1 1.07148574988634 0 0
12 5 1 0.000000228719747074874 1 1
13 5 1 0.0000588744796471449 1 1
14 5 1 0.0000856844769894032 1 1
15 5 1 0.988782727804839 0 1
16 5 1 2.98833517856484 0 0
17 5 1 0.00012449678508665 1 1
18 5 1 0.000000650909802332897 1 1
19 5 1 0.000626286863712619 1 1
20 5 1 0.000310830196580955 1 1
21 5 1 0.0238808763969778 1 1
22 5 1 1.00643124645086 0 1
23 5 1 0.964786500316518 0 1
24 5 1 0.211469480016518 1 1
25 5 1 0.00000238016205299536 1 1
26 5 1 0.692755381925256 0 1
27 5 1 0.986971213785441 0 0
28 5 1 0.0000453137854409249 1 1
29 5 1 0.543648556717429 0 1
30 5 1 0.000004101530100814 1 1
31 5 1 0.962419227306206 0 1
32 5 1 2.96229577742621 0 0
33 5 1 0.000456471734195216 1 1
34 5 1 1.12190122295713 0 1
35 5 1 0.433149073340332 0 1
36 5 1 0.000960777810013225 1 1
37 5 1 0.00000653693316503303 1 1
38 5 1 0.0000501233802446051 1 1
39 5 1 0.0000154016452284692 1 1
40 5 1 0.0104809857618581 1 1
41 5 1 0.0159547997532585 1 1
42 5 1 0.00371426245881312 1 1
43 5 1 3.49803764824576 0 0
44 5 1 1.49847259582576 0 1
45 5 1 0.00117630072016503 1 1
46 5 1 1.00616542635743 0 1
47 5 1 2.82942597135743 0 0
48 5 1 2.39439062654935 0 0
49 5 1 2.39472198454935 0 0
50 5 1 1.11879187854935 0 1
51 5 1 0.364477459820088 0 1
52 5 1 0.0917560080891081 1 1
1 6 1 0.000160541149400415 1 1
2 6 1 1.58632033381251 0 1
3 6 1 3.29379633381251 0 0
4 6 1 0.890509470299707 0 1
5 6 1 0.0163513714950365 1 1
6 6 1 0.0044005652056372 1 1
7 6 1 0.0007073926955266 1 1
8 6 1 1.02073530204855 0 1
9 6 1 0.00934545665422878 1 1
10 6 1 0.162717158080575 1 1
11 6 1 2.16264764924058 0 0
12 6 1 0.993235064939212 0 1
13 6 1 0.000562899162004513 1 1
14 6 1 0.000132505930422164 1 1
15 6 1 0.00212504183877872 1 1
16 6 1 1.99868464183878 0 0
17 6 1 1.246040422345 0 1
18 6 1 3.32178111465219 0 1
19 6 1 0.745869356213084 0 1
20 6 1 0.448005067578592 0 1
21 6 1 1.93713888738235 0 1
22 6 1 0.463262485231699 0 1
23 6 1 0.0000863317899322784 1 1
24 6 1 1.86205801524458 0 1
25 6 1 0.30655349087744 0 1
26 6 1 0.966147126628197 0 1
27 6 1 2.48047078832385 0 0
28 6 1 1.48527422832385 0 1
29 6 1 0.00952712083709163 1 1
30 6 1 0.182270947446734 1 1
31 6 1 0.0000856682546533913 1 1
32 6 1 1.99999763545465 0 0
33 6 1 0.000419125648387906 1 1
34 6 1 0.0605380074991812 1 1
35 6 1 0.000248935079969405 1 1
36 6 1 0.0000317157606113698 1 1
37 6 1 0.677595311550863 0 1
38 6 1 0.718692067071171 0 1
39 6 1 0.529188050603917 0 1
40 6 1 0.356414204680299 0 1
41 6 1 0.00171012796948748 1 1
42 6 1 0.0594363591043778 1 1
43 6 1 0.209208771952385 1 1
44 6 1 2.20643183195239 0 0
45 6 1 1.30137780598045 0 1
46 6 1 0.0260281038634099 1 1
47 6 1 2.01309142386341 0 0
48 6 1 2.55712808063513 0 1
49 6 1 2.54957485567513 0 0
